customer_id,customer_name,review_head,review_body,review_date,ratings
customer_review-R1YIU4IIU416RK,Venugopal Parayath,Go for it! Best affordable fitness band,got today everything works fine super touch screen pairing super easy iphone x please note firmware update takes time even press finish button phone band still green screen may take 15 minutes update patient update spo2 monitor etc available call alert super name accuracy heart rate monitor etc seen period time first impression super,20-10-2019,5
customer_review-R1UZ5QE2TJ6FS3,Yogeshwar Patel,Looks better than Mi Band 4(for me),1spo2 music control provided september update 2looks amazing feel comfortable 3accurate 4only drawback battery backup lump sum 1 weekcould vary 5but good thing dont detach strap time charging,02-10-2019,5
customer_review-R1VNUQQJRIY97O,Aparna Mukherjee,😄Nice,better mi band 4,29-09-2019,5
customer_review-R292JGXLYXFKWI,Momin P.,Disappointed. Go for Mi band 4.,cons 1 poor range getting disconnected even move bedroom living room 2 poor battery life charge everyday 3 limited watch faces many watch faces choose highly disappointed 4 music control ios couldnt see music control options band whereas available mi band 4 final thoughts bad choice buy bought mi band 4 returning life beautiful,25-10-2019,1
customer_review-R1W3REZOS7JR3D,SYED AZEEM,3rd day review,pretty much says fitness band smart watch terms great gadget help get fitness track reduce mobile usage features like clock displaying notifications timer stopwatch rejecting unwanted calls heart rate sensors spo2 seems quite good music control needs improvements serious syncing issues go youre looking decent gadget make productive track fitness sorry cant compare bands band comfortable wear looks decent claims accurate went downside lesser watch faces think important,09-10-2019,5
customer_review-R1S343RRX484X5,Manjo,Honor 5 Band Review Good Product,value money comfort ease use display connecting software sleep software worth money display bought comparison mi band capsule fell lost happens got accidentally dislodged putting laptop bag strap accidently hit band inhonor band 5 capsule much strongly built strap cannot accidently dislodged easily im regretting buy would like stick honor future upgrades products,07-10-2019,5
customer_review-R32HJD9I5H16Q0,Nikhil,A great band for health conscious,honor band 5 great band nice features compitetor mi band 4 used 4 days saythe honor band 5 better mi band 4 pros 1 amoled display great brightness 2 heart sensor accurate better mi band 4s heart rate 3 swimming mode avilable till 50m depth 4 spo2 monitor music playback option 5 sleep tracking band awesome accurate cons 1 features specific certain phones egoutdoor cycling honor huawei apple phones music playback honor huawei android phoneswatch face store android phones camera control honor phonesso u honor huawei phone u get itthis type biased preference mi band 4 2 battery life good started using friday 84 charge today 20 charge mi band 4 chage went 98 90 3 cheap quality strap,13-10-2019,4
customer_review-R3H6XCYFU2DVKO,Arjun N.,Happy - Recommended Product,wearing honor band 5 watch past days working expected spo2 heart rate really accurate perfect device except manual doctor devices sleep readings far best watch compared xiaomis counterpart smart bands mi 4 etc detailed stats really nice see battery health device description says last 14 days right one week battery shows 46 last 1213 days 247 true sleep sense bluetooth atleast 34 times spo2 heart rate monitoring also used band updating firmware downloading watch faces see youtube band quality strap comfortable wear unlike heavier watches like titan fast track etc honor band much better scratch resistance compared xiaomi mi 4 im happy pay extra better watch happy purchase recommend others,09-11-2019,5
customer_review-R25OVTIOQVAZYX,Anushil,Awesome fitness tracker,compared heart rate spo2 another medical device accurate,02-10-2019,5
customer_review-R1KKNGFOQE1WRO,Nazar,"Vibrant OLED display, better charging method, quality straps, my kid loves this...",good looking smart band got 2400 gifted little daughter loves although cant use fitness options available synchronized android phone happy use watch charger pretty good unlike brands need remove watch strap directly charge adapter provided connecting existing charger battery backup also fair enough last 10 days oled display really good options available change display theme compared playfit band far better terms display quality charging method overall good buy missing screen guard protector buy separately highly recommended,04-11-2019,5
customer_review-R2FQ8OX1METSJV,Jax,Very nice product,im sure reading review read others well im gonna go deails packaging useless stuff ive using watch last month far good held expectations sleep tracking excellent turn true sleep heart rate monitor also accurate used pb machine compare within 12 bpm sp02 sensor music controls small features work good turn notifications music app order make music controls work better overall band going strong scratches whatsoever despite people complaining easy scratch careful watch wont need pesky screen protector problem watch tracking features turned lasts 45 days max full charge seems ok first becomes problem really need band run least charges reasonable speed get 5 hours usage 15 mins charge,01-11-2019,4
customer_review-R2MD7M4B3GDHZS,Johns,Review after 1 month usage,review using month sleep tracking accurate misses times im awake analysis sleep also expected analytics suggestions etc absent considering price think best expect activity tracker activities walking started manually watch start else device wont track example swim misses activity dont start watch manually also stroke recognition except breast stroke accurate device tracks breast stroke almost accurately also sometimes misses laps counts laps extra accuracy accuracy top notch serves purpose beginner battery life activity tracking swimming heart monitoring sleep tracking etc lasts 6 days compared mi watches charging honor band easy im much bothered battery life,28-11-2019,4
customer_review-R3RKP75DRWM5EQ,jayanth,2 🌟 star for battery 4 .5🌟 star for features,features good new 4stars 1music control play fwdrev volume 2 call attending cancellation voice speaker helps lot driving 3find phone even silent mode 4watch theme faces good 5heart rate blood oxygen pedometer workout swimming options 6feature wise better mi hrx band 34 battery good like mi 7measuring accuracy 90 disadvantages battery normal usage level 78 days continuous bluetooth usage 3 days mostly one use bluetooth continuously phone feel 7 days battery enough go ahead without second opinionfeatures best comparing mi,11-10-2019,2
customer_review-R2KIZ5B005OYVR,shashank kaushik,Not bad,kind expensive bells whistles doesnt bad thing core functions need improvement music changing function doesnt work properly least amazon music message notifications wont show pictures emojis doesnt even tell itll show blank message watch faces enough want simple one steps weather date simple watch face features please allow consumer made faces downloaded installed however sleep tracking pedometer accurate probably best thing sleep monitoring plus nice gentle wake vibrates wrist good setting timers alarms lightweight sometimes forget im wearing also hourly timer youve sitting without movements thats great office workers students sit lot throughout day overall bad things need fixing need updating done itll 4 star product good fitness band first one would recommend one,04-12-2019,3
customer_review-RY697M4TMTA7B,Rominder singh,"Good band with small display,small fonts, not easily readable.",called little genieit got variety functions packed small space major pros 1 good display bright crisp 2 sleek comfortable wear 3 quite accurate readings 4 good charging port 5vibrating alert sitting idle along time 6 vibrating alarm 7 great health information mobile health app 8 spo2 measurement music control option available upgrading box major cons 1 sleek display small fontsnot easy read select options finger 2 date day measurements small read easily weak eye sight andaged persons 3 little choice dial face chaging 4 sleep monitoring keep bluetooth whole night real time sleep assessment 5 provision mute calls reject call option available 6 sound alerts vibration 7 battery back good sufficient week,01-11-2019,4
customer_review-RFEGLPTLIH7YP,Kaushik,Ok product for price. Best branded basic fitness band.,overall good product price app band numbers vary substantially connected workout like run band shoe 3mile run completed 500meters comparison connect band mobile app so2 oxygen measurements also fluctuating cant say reliable app exercise workout schedule also states alot dont function way enable follow instructions call centre customer interaction queries want increase market share serious product development,24-10-2019,4
customer_review-R3C9RWC2QW4NCV,DHIRAJ,Product is not up to the mark..please refund there is another good option.,band good promises honor almost incorrect 1 band fully colored options black whites 2 contents colors sharp enough 3 bluetooth connectivity poor even work within 2 metres 4 connectivity phone lose time without alert restart app order pair 5 formost drawback battery life 5 days full charge,07-10-2019,1
customer_review-R1YO2HBOSZOVKH,Ankit Kumar,Osam Product with all good feature,osam product good quality feature given honor advertisement band firmware update comparision fitness product mkt seller information right global versionseller good battery bacup good using feautre 247 connected phone via bluetooth battery running atleat minimum 4 days easyly honor band five osammain point firmware update automatocally,01-10-2019,5
customer_review-R3RE4D0D950TDY,Sayan Dey,Best fitness band at Rs. 2299 price point even far better than Mi Smart Band 4,review recent updatespo2 blood oxygen level music control added katest update pros display accurate heart rate blood oxygen level sensors working foot step count calculation excellent calculates extra steps original okay price range accuracy good truesleep data also accurate times almost many activities workout problem find device feauture awesome lastly easy charge like mi bands dont need remove tracker charge cons battery life avg actually honor claims 14 days battery life giving 78days disabled heartrate sensor 247 truesleep rise wake u disabled feautures u get 4 days extra closer mentioned one strap quality avarage would better,06-10-2019,5
customer_review-RCSDDQQ9FPYB3,Matin Pathan,Useless band Inaccurate data please check my true review,please please please friends true review band pros 1 looks good cons 1in accurate steps count u count 16 steps shows 200 steps 2sleep pattern detect well internet showing best use doesnt detect 3battery life short almost full goes 4 5 days thats 4when water pour band software panics app band opens start 5 please dont purchase totally waste money band note please friend true review fun honor bands really useless band using around 2 3 months cant able return option available return 1 month please think ur money also important u swing ur hand counts 100 200 steps count inaccurate please try u want check,29-11-2019,1
customer_review-R30F503N2D9YBY,Amazon Customer,Not as promised.,music keys dont feel delivery team exchanged product delivery took 2 days delay time changed product really product dont feature didnt even like look n feel n usage band feel mi band 3 much better,05-10-2019,1
customer_review-RLX6EIYU7Q769,writuraj,Awesome product,awesome band nice color display looks good brightness level amazing even bright sunlighti would like recommend others previously using mi band hrx stopped charging dont know prefer honor band mi battery life bit lower size matter normally even charge phones daily shouldnt issue need charge every week best part honor band sleep tracker cool downloaded 56 watch faces,15-10-2019,5
customer_review-R2RP0H8ZKBXKND,gr8msvk,Feeling good for the money spent.,good product performs well im using indoors activity tracking sleep tracking based result im able adjust routine device good interface bit slow sometimes huawei health app indian region didnt give option change watch faces followed steps youtube changing region airplane mode reinstall im happy,04-11-2019,5
customer_review-R148VEI4IS6PNL,Keval,Best budget but buy only if you need. i got scar on my wrist,got withing two day one thing liked band display good another thing step counter give good accurate reading 10 steps sleep tracking spot even track nap heart rate dont know havent compared medical grade equipment spo2 music control feature activated update update get cons life lower end compare feature accuracy display happy buy one advice buy going helpfull wise need buy serious health issues found countries product fitbit please buy need good product huawei,30-10-2019,3
customer_review-R2EIL8DEY17RNV,MOHAMMAD JANNATH HUSSAIN KHAN,Huawei honor band 5 is supbb,sleep tracker awesome stylish n comfortable spo2 music control working perfect supbb band 5,05-10-2019,5
customer_review-R2OC418TL8BQCY,AG,Firmware update doesn't work,firmware update doesnt work inspite several attempts since delivery yesterday,01-10-2019,2
customer_review-R2D23ABQ5HBV7V,Amzn Customer,Main reason wrong step count.,step count considerably wrong basic function mobile application health friendly power possible charging adaptor attached otherwise good user friendly manual instructions returning basis,21-10-2019,2
customer_review-R3O4EMKH45E25R,Pavan Kumar,Nice band,nice product steps counter ok accurate though heart rate rest seems fine exercise gives little higher reading well inaccuracies bands well looks wise good battery gets exhausted quickly compared mi band use features charge every alternate day,14-10-2019,4
customer_review-R215Y5T9P7A1YF,Subasish,more than satisfactory,honor band 5 plain design scratchresistant display waterproof comfortable wrists got good battery life activity sleep tracking done efficiently band focus breaking activity depending several factors like intensity type sleep type swim stroke etc display brightness around 70 percent also adequate drawbacks band include button setting start apart plugging power source slight difficulty using swimming pool overall good fitness band beginners rs 3000,16-10-2019,5
customer_review-RBNVCHST8JI9X,Bob G.,Overall Satisfactory!,battery life sucks consumes around 810 battery daily even wear first time using smartband overall good product less measures accurately 5 levels brightness adjust see watch even bright sunlight 7 themes select connection bluetooth breaks 10 feet overall quite good comparable mi band 4 bought honor band 5 coz price,14-10-2019,4
customer_review-R1RO8DNJ3P657F,Prashant G.,Value for money product,good band using almost month step count sleep tracker heart rate spo2 tracking accurate music controls work iphone sad strap quality upto mark exercise recollect automatically meaning use means anyone start timer seat still calculate calories burn battery life low even though company quotes anything company direct usb charging option guess available next version overall value money product,01-11-2019,4
customer_review-R239XVIJTY4YZA,Yash E,"Great product, could be greater!",great product works looks well comfortable wear day long delivers promises simple great build quality thing couldve better battery life one charge last close week although band face options provided band face store access india would much appreciated,07-12-2019,4
customer_review-R3ADQRV2KTBBPV,Romesh,Another great product from Huawei!,band awesome gifted band mother loved sleep tracking nice fairly accurate although sometimes underestimates total sleep time steps tracking also fairly accurate spo2 music control feature nice little benefit much better xiaomi band 4 reason give one star watch face store yet available india surely bump five released,15-10-2019,4
customer_review-R3VBRGJJXO2XDP,Siddharth,Perfect Smart Band,one best product available within smart band ranges super comfy feels light wrist display amazing compared rivals even broad daylight everything visible sure battery last still amazingkudos,03-10-2019,5
customer_review-R3KT8G9LSPUACZ,Rama,Sleep Tracking,purchased honor band 5 know sleep pattern irregular sleep pattern since first smart watchdidnt know expectso seems good rate order compare need know watches feature surely say reasonable good quality one good feature liked travel someone call cellphone dont stop see called mei see band make decision weather take call ignor also see sms band,18-11-2019,4
customer_review-R2WYF3KUUZV1JL,soham j.,Pretty decent,design good honor band 5 gives 6 days battery life 14 days battery life claimed honor company sleep tracking excellent thing gives u total report ur sleep suggests u tips improve ur sleep step counting think little counted walk 20 steps counting shows 30 steps quite accurate workout modes pretty decent work well spo2 sensor present good watch faces available update inhand comfortable band notifications never work band band suggest band strap design little safe mi band 4 spo2 matter u definitely go mi band 4 good honor band 5 lacks safe band design spo2 feature also gives good battery life,04-11-2019,5
customer_review-R28GKJRX1I7R8K,sharad,Very Good not wow,battery life 4 days keep connected time without continue heart measureglass scratch proof mentioned step accurecy 90 sometimes count bike riding steps interface goodwatch faces wow water proof cant start music player start phone control disply quality good,27-10-2019,3
customer_review-R149NH0UQZWJVS,Madhusudan lahane,Not satisfied! Waste of money!,looking health fitness band dont waste money pedometre heart rate spo2 accurate major thing band compatible goole fit useful apps like strava,09-10-2019,1
customer_review-RLSP1S915HT94,Minesh Raja,Average fitness band which meets your basic requirements only!,wanted buy fitness band fitness watch want others watches go waste product using almost month good product definitely get better workout modes options given less manufacturer completely forgetting add basic fitness sport modes like football gym strength training play football go gym regularly hence product useless time using running mode football training mode gym surprised mistake happen reputed brand like honor huwaei secondly batter life average one full charge last upto 2 days real time monitoring mode claim made manufacturer battery last week false claimthirdly size text small difficult read messages workout statistics option increase font size hope review seriously taken company expect introduce new updates counter issues,19-11-2019,3
customer_review-R1J46P75SGLKO4,MOHAN Customer,It's ok at this rate,best display awesome brightness among fitness band accuracy 1 heart rate average accurate higher heart bpm accuracy better mi band 4 best step counting samsung watches 2 buy step counter also goes mi band 4 also counts hand movements 3 battery lasts 5 6 days using sensors overall best rate,06-10-2019,5
customer_review-R35M2ASKSCFP7Z,Arvind Yadav,Comparison with Mi Band 4,compare mi band 4 1honor band 5 accuracy 2 continues heart rate sleep monitoring active battery goes 45 days 3 looks pretty good 4 normally battery goes 7 days easly 5 music control available 6 build quality good,23-10-2019,5
customer_review-R15EHEI6AGYGJV,AmazonCustomer,No frill reliable health band,price point better value money compared mi band 4 rate sleep detection works reliably well accurate pulse oximeter also good reference battery life last 2 days heart sensor continuously battery gets charged upto 80 within hour hope last 2 years atleast,02-10-2019,5
customer_review-R1HS05100VT2EQ,pratap,"Even mobile app better than this, don't buy",product shows different measurement different parameter measure heart rate always shows low check spo 2 function always shows high accurate time secondly run sweat wrist moisture shows bad reading sometimes 70 even run treadmill hell total waste money even mobile app give better reading,21-10-2019,1
customer_review-R1FFN97A9NTGVI,Vedant palande,Nice band but should be equal to all mobile phones,like product much first confused taking mi band 4 honor band 5 understood honor band 5 correct one thing like special features like changing faces watch remote taking pictures available honor phones emui 8 someone doesnt honor huawei phone next update fixed features,08-10-2019,5
customer_review-RLU7IXQYWADQC,ROHIT RAI,Best out there,bang bucks accurate sufficiently bright also spo2 also works new update,30-09-2019,5
customer_review-R10F19A7G4NCDK,Sandip gadad,Great purchase...love it,simply awsum enjoying band mi band 4 honor band 5 trust honor defeated mi band 4 many aspects watching till found precise battery life also good compared mi band 4 light weight comfy go spo2 update available mi band new firmware updates getting added regularly great work honor,18-10-2019,5
customer_review-R14CPWDGT20S26,Vikas Kumar Singh,Great tracker for running and walking,great product price works fine walk running tracking sleep tracking bit dicey okay least gives valuable insight sleep quality even accurate never knew getting enough deep sleep started walking buying hoping work sometime without issues,24-10-2019,5
customer_review-R1PLSAQM9Q92UE,Gopikrishnan.S,This was not i was expecting,week since iam using honor band 5 honest expectation bigger honor band 5so chose honor mi band 4 paying 300 rupees extra iam thoroughly disappointed product reasons 1 notifications useless jst see thing comemost time cant read properlyonly little detail 2step tracking shows lot false counts travelling vehicle 3 sleep tracking relies accelerometersit play probability scientific readingif take long nap travelling bus wont consider sleepingie give lot errors 4spo2 reading fancymay useful everyone 5music controll laggy biggest problem faced band battery lifethats reason iam posting review even features turned including tru sleep monitoring hardly get 5 days battery life truly disappointing however iam contacting customer care terrible battery life,05-11-2019,2
customer_review-R2X59E5U5M9W3M,Venugopal S,Nice product,good one accurate heart beats count spo2 also shows perfect sleeping patterns go,03-10-2019,5
customer_review-RTT83TQKX2YVS,neelesh,Outdoor cycling mode is available for all phones,good band budget many reviews say outside cycling mode available nonhuawei android phones true needs activated health app start cycling bought specifically cycling sleep monitoring functions good battery life could better usually last 6 days,19-10-2019,4
customer_review-R2UHW3UA6QP6YN,Raghunandan M H,Good in this price range.,honor band 5 good choice price following pros cons pros 1 good display brightness 2 lots useful features functions 3 charging mechanism nice without removal capsule 4 easy comfortable wear cons 1 battery backup quite less high usage lasts 45 days moderate lasts upto 67 days low usage lasts upto 12 days 2 mobile app interface quite complicated needs improved 3 watch faces available less around 7 increased,02-10-2019,4
customer_review-R2JW7K5IE6ZG0R,Ashwin Nair,Decent in the price range,decent product price rangesleep tracking excellentspo2 update come also new watch faces huawei health appthe strap good good full day usestep count shows error sometimes,19-12-2019,4
customer_review-RHAXAX242P8R1,TechMaster,Mi band 4 or Honor Band 5,battery claim potrayed needs optimization even without using band battery later 7 days full chargemi band 4 better lacks spo2 downloadable watch faces honor band best class mobile app view report,29-10-2019,4
customer_review-R1SIQFUO5ORBNL,Shankar Bhuvanesh,The band wil not disappoint u worth the price,compared previous honor bands honor band 5 lots improvement sthe touch interface good tactile spo2 sensor stil enabled update may future updates honor wil correct minor disappointment design strap old makes uncomfortable wear pins wil press hard hand weared tightly leaving mark watch company provided watch multiple skins would awesome,06-10-2019,5
customer_review-R9198RA1O04JB,Deepak Pandey,My marks- 8.5/10,looks hardware band good classy music control work 3 10 times use disabled spo2 feature work 4 10 times major con sleep tracker working great battery backup 810 days good paid 2399 band quite nice recommend,24-10-2019,4
customer_review-R66D32QCR9GPR,Guddu,Just go for it,liked honour band 5 spo2 monitoring given via ota update indian version downside battery backup 57 days sleep monitoring little laggy interface compared honour band 4 using already year recommend,16-12-2019,4
customer_review-R17IB0ILVPW8IN,RAJESH GOVIND,Affordable band with more features,product got latest updates september end got features mi band 4 price health app user friendly cumfortable wear strap like watch feels secure data steps sleep data seems accurate,06-10-2019,5
customer_review-RNWDO45NCEJKP,SuKaVi,Good and accurate fitness tracker,features working utmost accuracy tracks day time sleep naps well battery comes 3 days tracking options screen quickly pickup scratches overall good accurate fitness band,06-12-2019,4
customer_review-R3VZCS34ILNS7V,Nikhil U.,Superb band,excellent band price range best part band music control full amoled display spo2 another part band accuracy guys blindly go band money completely worth,02-10-2019,5
customer_review-R3MGPXI7P2VSIT,krishna,"Great deal, great band",nice band git update day received spo2 tracking music control added working well step count little inaccurate walked 50 steps showed 53 steps sleep tracking great battery life ok ok waiting get watch face store india,10-10-2019,5
customer_review-R1GCQ6FX08MBGN,Mitali Chaudhary,Awesome purchase @ 2299/-,sleep tracking good battery life ok charged 100 sunday still 53 wednesday looks lotttt better mi band 4 feels lot better mi ordered mi band 4 honor band 5 happy satisfied honor band 5,09-10-2019,5
customer_review-R1DJHM913GM552,Kanchana Ramesh,Good hardware but poor software which renders the device a bad choice,hardware good software huawei health bad cannot download health data sync apps like google fit etc properly cloud sync health data one app reinstalled data wiped insights health data example weeklymonthly analysis etc missing raised concerns multiple times huawei response please buy mi band 4 good brands like fitbit garmin etc,27-10-2019,2
customer_review-R1RK77I3DH9WCJ,jithu,"Low battery , all time Bluetooth on",us user mainly face low battery backup issues need 30 percent charge day last 4 days full charge bluetooth cant remains time dont know ghz radiation affect health features average ok,21-10-2019,3
customer_review-RZQZM67NAA5GP,Aniket C. Lad,"Original, no other brand available at this cost with this much features",good product extract size nice material time delivered everything perfect thanks amazon team seller original good value money definitely brand available cost much features,13-10-2019,5
customer_review-R1YBD2AQYY2KX1,Logesh,Really a good fitness band😊,sleep tracking excellent band detects even slept sitting posture step count accuracy superb heart rate spo2 montoring also good withstands better water nice also added find devicecalleridmsg readermusic playeri dle alertbluetooth disconnection alert watch functionsvibrating alarmstop watchtimerraise screen wake display faces timedate day battery withstands 6 days averagely sleep tracking oncontinuous heart rate monitoring onraise screen wake,06-12-2019,5
customer_review-R3SG3TL49H4RW8,Kindle Customer,Overall happy with the band,happy band sleep analysis good attractive faces brightness day time decent oxygen saturation blood fancy feature much practical use battery life could better doubt counting steps actual,29-10-2019,5
customer_review-R1UVYAG3EUA6B3,Amazon Customer,Overall the product is good.,use sleep tracking heart rate monitoring continuously battery back would come 2 days spo2 option available update face issue update enable automatic update app connect band leave time,28-10-2019,4
customer_review-R32FPOR7IA510U,aasha Kumari,After update SO2 Added,thanks right update so2 added music control thank u much,01-10-2019,5
customer_review-R1DHG7ICDGFD4Z,Shubham sahu,The best fitness band for this price range,overall honor band give want fitness band thing band need watch faces although battery life accuracy heart rate monitor good feels good hand personally recommend product style band compared redmi mi 4,11-12-2019,4
customer_review-R1TVHQF2S20AED,Amit,Good value for money,extensive research activity tracker 3k narrowed mi band 4 almost placed order came across one sceptic went multiple comparison videos conclusion honor band 5 fit requirements nowhere close mi terms battery life beats mi parameters like accuracy rich features etc sleep analysis wonderful also gives recommendations ended buying 2 wife well far good happy product caveat 3 days,24-10-2019,4
customer_review-RZJZ8ASOYDNBB,Hiten,"Faulty piece, went off the next day!!!!",good product nice display smooth touch response return back product second day worked fine day became non responsive day two touch stopped working next day didnt worked even reset return back support amazon prime member return product raised customer care response,03-11-2019,4
customer_review-R2ZKIJ8SM7SW0W,Gautham,Nice and value for money!,liked sleep tracking feature heart rate monitor good along watch faces like simple neat design job well wished sync mobile app ios faster though complaints abt app add bp monitor feature possible suggestion add background themes,27-10-2019,5
customer_review-R17XGJZ4USW0HM,Me,Better option than Mi band for accuracy,would rate better option terms device accuracy appearance give shock steps count travelling car bus bike unlike mi bands got spo2 feature updating music control,21-10-2019,4
customer_review-R12E7DSZIEMWFA,Mahendra,Must buy,like honor band 5 using product last 3 months good builty quality nice design features working nice music control spo2 count heart tracker indoor outdoor run free exercise heart rate count steps calories count different good watch faces,21-11-2019,3
customer_review-R13DLLKISVKLPV,Disha gupta,Pls tell me how to fix music player problem in band,music player connectivity poor everytime play music shows another song n doesnt connect google play music restart everytime connect n work properly pls anyone tell fix n everything working properly n accurately band awesome problem fixes pls tell fix,18-10-2019,4
customer_review-R3MIIGJO0SQL3L,Virmohan S.,Go ahead and buy. Probable the best,galaxy sport honor band 5 match accuracy sleep tracking better samsung really surprised rest heart rate step tracking consistent mark samsung spo2 works fine good buy,26-10-2019,5
customer_review-RXT1CF97IM9C7,Harpreet,Five star,nice band using month accuracy good sleep tracking good u get exact details deep sleep light sleep rem sleep etc features looks 5 star may add bp monitor thats thing lacking,06-11-2019,5
customer_review-R18S1JNBA0GI3M,prakash,looks stylish,purchased band 03 week back functioning good sudden stop syncing app mobile terms heart rate beat per minute tried calling customer care huawei long conversation gave service centre number turned fake thinks buy device,12-11-2019,3
customer_review-R3AU2VIRZ674VL,SAIKAT KUMAR GUPTA,Good performance.,everything good spo2 measurement also formware update,02-10-2019,5
customer_review-RP4HGHW0B0CB0,Deeks,Totally in accurate,tottaly accurate stand still wave hand left right swing ten times congrats u 100 steps registered band happend mi band 4 would recommend mi band 4 rather one,17-10-2019,1
customer_review-R2KNKAYVZR0NUT,KISHORE K.,Average product,pros stylish design truesleep feature continuous heart rate monitoring cons wont get good quality screen guard product easily get scratches bluetooth connectivity issue firmware update keep failings retry several times update firmware heart rate monitoring data sync wont happen automatically either u unpair pair close open huawei health app sometimes see vibrate receiving notification wont show display,09-10-2019,2
customer_review-R3TC6XO15FT7NK,abhiram,Worth buying......,looking smartband 3000 go really awesome perfectly fit display goodspo2 music controls added update call mute android,10-10-2019,5
customer_review-R3S944M8NUP6CT,Vishal Mirg,Accuracy isn’t upto mark!,fitness tracker supposed track activity band counted sleep walking showed 7k steps sleep 4 hrs spo2 work indian version,07-10-2019,1
customer_review-R3PSR6LE4BNP8X,joydeep banerjee,Good,sleep tracking pretty good step counting consistent screen great battery life features poor recognize steps spo2 band specify readings means overall good basic activity tracking,07-11-2019,4
customer_review-R1ROBJBR503C9M,Baban,Switch to simple watch. Dont waste ur money in all these fancy but useless fitness band.,band gets scratch easily u use 1 week get bored display function u work girding band hand gets mad switches functions automatically wierd first super excited first fitness tracker using 34 days got bored also battery back bad 23 days u use bluetoth function sometime without bluetooth u cannot call alert function,06-11-2019,1
customer_review-R2JKMRMO3D06Y,Shambhawi,Review after 1 week usage - Great product,great product even better spo2 music update though scary cause update took lot time predicts accurately health app good go dont even think,04-10-2019,5
customer_review-R39PDPZ09F331A,Amit Sarkar,At this price only Honor can deliver,earlier used honor band 2 better led display version therefore drags battery little extra easily stays awake 1215 days heart rate monitored much everyday phone always connected via bluetooth,10-11-2019,5
customer_review-RETGOUPL8L0MK,usaidali,Want a data driven life? Go for it.,sleep tracking data display app awesome sensors seem accurate notifications music control work long phone doesnt kill huawei health app backgroundyou might want tweak settings battery lasts week sleep tracking real time heart rate monitoring bad department go want fitness band job supposed even price,01-11-2019,5
customer_review-RXE6RGQSWNL3Y,Nathaniel,A good purchase for the fitness freaks,wont feel weight wearing band notice actually wearing itthe band shows almost accurate information well syncs quickly range also comparatively large,05-10-2019,5
customer_review-R1SL16SVTLK7X4,Jithin M.,Spo2 is now available,works expected smooth spo2 available firmware update,02-10-2019,5
customer_review-RD3CXRVN5RHH0,aditya anchan,not great not too terrible either...,really disappointed honor band 5 step counter distance meter accurate honor band 4 comparison far better sleep function quite well accurate spo2 function meh extremely still calculate ui slow sometimes unresponsive reason bought band calculate stepscalories distance function pretty abysmal look another option,19-11-2019,2
customer_review-R3V67MUPZON5D,Deep Digger,Battery wont last to one week,overall product good sleep tracking heart rate excercise tracking good notification also good third update device battery started drain fast getting 57 days maximum,28-11-2019,3
customer_review-RV0P5RKK06KKC,prerna singh,Disappointed,could connect band 5 days accurate reset could connect band return disappointed amazon,09-10-2019,1
customer_review-R8EV5O3WCIKYM,G Mohan Prakash,Don't buy - crappy product - no returns accepted,firmware upgrade trial error comedy unprofessional battery take real time heart monitoring 4 days monitoring 2 days go mi 4 battery real time heart monotoring 10 days start excercise even completing continues struggle stop ir pathetic product worth 500 inr,18-10-2019,1
customer_review-R35GUYU9LSWBYH,Swaraj,Over all good band.,good fitness band l sleep tracking amazing get tips improve sleep qualityalso divide sleep 3 based quality also smart alarm accuracy bettersteps counting automatically travelling bus showing heart beat vegetable like garlicdont know disappointed bit spo2 accurate battery good enough getting charge fastlythanks 100mah battery,06-11-2019,5
customer_review-R1Q9Y7DS9RKZMK,Parag,Yes it has SpO2 and Music controls,finally global version product spo2 dont forget update firmware connect phone get new features music control also available compared honor band 4 satisfied buy,01-10-2019,4
customer_review-R1ATE6G8ZI4RDT,Ajmal A,Ozm : better than Mi band 4,better mi band 4 developers please update ride bikecartrain speed 418 kmh band record walking apps like pedometer uses better algorithm fix issue personally tested u need save battery turn sleep monitoring disable unnecessary notification o2 monitoring rise wrist wake expecting honor band 6 least 180 mah battery,14-10-2019,5
customer_review-RSR3Y1FFPMVK1,Sajith,Amazing at low cost,good product sure accuracy battery lasts week turn advanced features continous heart rate monitor one problem see time spo2 check fails deliver results asking try,06-10-2019,5
customer_review-R34W5A4LDBAVKU,Abhinav Rathore,Awesome band,functions working properly accurate also battery drains fast use functions 247 mean always checking heart rate blood oxy level playing music sleeping tracker works always background takes battery much best band bought till,19-10-2019,5
customer_review-R3KFQOG8PZ52SD,Dikshant saxena,Shows random numbers not at all accurate and can’t even return it,toy serious product o2 meter gimmick accurate even closes works 110 times worst part let return stupid product sleep tracker understand use maybe works sure accuracy accuracy zero accuracy worst part like company playing joke digital watch fitness tracker,27-10-2019,2
customer_review-R1TDRX6JCRVY1Z,Nidhya,Terrible Battery Life,worst battery doesnt even last 3 full days minimal usage tracking daily activity even gone long walking sad get replacement refund forced try new one lets see replacement performs,10-10-2019,1
customer_review-RJBM7AUL41JP,Debasish Dash,good product.,good band features arent available like mi otherwise customer honerheawai also band helpful helpful mobile,13-11-2019,5
customer_review-RW08E8WTN91TX,senthil kumar,I bought this product notification purpose.. But not working..,long time wait bought product showing notification enabled app messages highly disappointed bought product notification purposes waste going return manufacturer details updated amazon portal,10-10-2019,2
